graph_id,label,num_nodes
1871,0,2346
1872,0,2347
1873,0,2347
1874,0,2348
1875,0,2341
1876,0,2346
1877,0,2345
1878,0,2346
1879,0,2347
1880,0,2349
1881,0,2346
1882,0,2349
1883,0,2346
1884,0,2347
1885,0,2346
1886,0,2347
1887,0,2344
1888,0,2347
1889,0,2346
1890,0,2341
1891,0,2351
1892,0,2347
1893,0,2345
1894,0,2346
1895,0,2349
1896,0,2345
1897,0,2347
1898,0,2347
1899,0,2346
1900,0,2345
1901,0,2344
1902,0,2346
1903,0,2347
1904,0,2349
1905,1,2349
1906,0,2347
1907,0,2345
1908,0,2348
1909,0,2350
1910,0,2345
1911,0,2350
1912,0,2348
1913,0,2345
1914,0,2344
1915,0,2346
1916,0,2346
1917,0,2346
1918,0,2346
1919,0,2348
1920,0,2345
1921,0,2353
1922,0,2346
1923,0,2348
1924,0,2348
1925,0,2349
1926,0,2349
1927,1,2346
1928,0,2347
1929,0,2349
1930,0,2347
1931,0,2346
1932,0,2347
1933,0,2343
1934,0,2346
1935,0,2346
1936,0,2347
1937,0,2345
1938,0,2346
1939,0,2345
1940,0,2345
1941,0,2348
1942,0,2345
1943,0,2353
1944,0,2343
1945,0,2347
1946,0,2346
1947,0,2344
1948,0,2346
1949,0,2347
1950,0,2350
1951,0,2346
1952,1,2347
1953,0,2352
1954,0,2346
1955,0,2350
1956,0,2350
1957,0,2347
1958,0,2348
1959,1,2343
1960,0,2344
1961,0,2347
1962,0,2347
1963,0,2346
1964,0,2348
1965,0,2349
1966,0,2347
1967,0,2350
1968,0,2354
1969,0,2345
1970,0,2350
1971,0,2343
1972,0,2346
1973,0,2345
1974,0,2348
1975,0,2345
1976,0,2345
1977,0,2342
1978,0,2345
1979,0,2343
1980,0,2345
1981,0,2347
1982,0,2346
1983,0,2346
1984,0,2349
1985,0,2345
1986,0,2346
1987,0,2345
1988,0,2356
1989,0,2345
1990,0,2347
1991,0,2346
1992,0,2345
1993,0,2344
1994,0,2355
1995,0,2345
1996,0,2347
1997,0,2349
1998,0,2347
1999,0,2345
2000,1,2342
2001,0,2348
2002,1,2342
2003,0,2346
2004,1,2347
2005,0,2345
2006,0,2349
2007,1,2348
2008,0,2344
2009,0,2346
2010,0,2348
2011,1,2349
2012,0,2346
2013,0,2350
2014,0,2349
2015,0,2344
2016,0,2346
2017,0,2345
2018,0,2350
2019,0,2346
2020,0,2348
2021,0,2347
2022,0,2346
2023,1,2345
2024,0,2345
2025,0,2351
2026,0,2349
2027,0,2346
2028,0,2348
2029,0,2348
2030,0,2351
2031,0,2349
2032,0,2344
2033,0,2346
2034,0,2346
2035,0,2348
2036,0,2348
2037,0,2354
2038,0,2347
2039,0,2347
2040,0,2349
2041,0,2354
2042,1,2370
2043,0,2348
2044,0,2347
2045,0,2350
2046,0,2348
2047,0,2349
2048,0,2344
2049,1,2348
2050,0,2355
2051,0,2348
2052,0,2348
2053,0,2349
2054,0,2349
2055,0,2346
2056,0,2347
2057,0,2348
2058,1,2349
2059,0,2355
2060,0,2350
2061,0,2355
2062,0,2354
2063,0,2350
2064,0,2346
2065,0,2345
2066,0,2347
2067,1,2359
2068,1,2354
2069,0,2348
2070,0,2355
2071,0,2346
2072,0,2346
2073,1,2349
2074,0,2346
2075,0,2346
2076,0,2351
2077,0,2347
2078,0,2347
2079,0,2358
2080,1,2346
2081,0,2345
2082,0,2344
2083,0,2349
2084,0,2352
2085,0,2352
2086,0,2346
2087,0,2347
2088,0,2350
2089,0,2347
2090,0,2347
2091,0,2346
2092,0,2346
2093,0,2346
2094,0,2355
2095,0,2350
2096,0,2344
2097,0,2346
2098,0,2348
2099,0,2354
2100,0,2350
2101,0,2348
2102,0,2347
2103,0,2350
2104,0,2346
2105,1,2341
2106,0,2353
2107,0,2349
2108,0,2351
2109,0,2351
2110,1,2352
2111,0,2345
2112,0,2348
2113,0,2350
2114,0,2347
2115,0,2345
2116,0,2351
2117,0,2346
2118,0,2352
2119,1,2346
2120,0,2348
2121,0,2347
2122,0,2346
2123,1,2347
2124,0,2352
2125,0,2349
2126,0,2349
2127,0,2347
2128,1,2345
2129,0,2353
2130,0,2348
2131,0,2347
2132,0,2350
2133,1,2354
2134,0,2346
2135,0,2348
2136,0,2347
2137,0,2347
2138,0,2344
2139,1,2341
2140,0,2346
2141,0,2347
2142,0,2347
2143,0,2347
2144,0,2347
2145,0,2355
2146,0,2346
2147,1,2354
2148,0,2345
2149,0,2345
2150,0,2355
2151,0,2348
2152,1,2341
2153,1,2354
2154,0,2347
2155,0,2350
2156,0,2345
2157,0,2345
2158,0,2347
2159,0,2351
2160,0,2353
2161,0,2351
2162,0,2346
2163,0,2349
2164,0,2346
2165,0,2353
2166,0,2348
2167,0,2347
2168,0,2345
2169,0,2356
2170,0,2352
2171,0,2349
2172,0,2354
2173,0,2345
2174,0,2349
2175,0,2350
2176,0,2346
2177,0,2351
2178,0,2346
2179,0,2346
2180,0,2343
2181,1,2346
2182,0,2349
2183,0,2364
2184,0,2348
2185,0,2348
2186,0,2343
2187,0,2346
2188,0,2353
2189,0,2345
2190,0,2355
2191,0,2348
2192,0,2349
2193,0,2352
2194,0,2346
2195,0,2353
2196,0,2351
2197,0,2346
2198,0,2347
2199,1,2345
2200,0,2346
2201,0,2352
2202,0,2347
2203,0,2353
2204,0,2346
2205,0,2345
2206,0,2348
2207,0,2350
2208,0,2347
2209,0,2348
2210,0,2348
2211,0,2350
2212,1,2348
2213,0,2348
2214,0,2345
2215,0,2346
2216,0,2350
2217,0,2345
2218,0,2346
2219,0,2344
2220,0,2350
2221,1,2348
2222,0,2345
2223,0,2346
2224,0,2346
2225,0,2355
2226,0,2346
2227,0,2348
2228,0,2348
2229,0,2349
2230,0,2345
2231,0,2353
2232,0,2350
2233,0,2348
2234,0,2347
2235,0,2349
2236,0,2348
2237,1,2346
2238,0,2348
2239,0,2346
2240,0,2354
2241,0,2349
2242,0,2348
2243,0,2346
2244,0,2348
2245,0,2353
2246,0,2346
2247,0,2350
2248,0,2349
2249,0,2342
2250,0,2354
2251,0,2350
2252,0,2352
2253,0,2352
2254,0,2345
2255,0,2346
2256,0,2350
2257,0,2346
2258,0,2345
2259,0,2346
2260,1,2341
2261,0,2349
2262,0,2353
2263,0,2344
2264,0,2352
2265,0,2345
2266,0,2350
2267,0,2348
2268,0,2350
2269,0,2350
2270,0,2360
2271,0,2348
2272,0,2347
2273,0,2344
2274,0,2346
2275,0,2351
2276,0,2351
2277,0,2345
2278,0,2350
2279,1,2346
2280,0,2350
2281,0,2349
2282,0,2344
2283,1,2345
2284,0,2345
2285,0,2347
2286,0,2346
2287,0,2344
2288,0,2349
2289,0,2349
2290,1,2341
2291,0,2350
2292,0,2347
2293,0,2346
2294,0,2351
2295,0,2366
2296,0,2345
2297,0,2345
2298,0,2346
2299,0,2351
2300,0,2348
2301,0,2351
2302,0,2351
2303,0,2352
2304,1,2350
2305,0,2350
2306,0,2356
2307,0,2349
2308,0,2346
2309,0,2349
2310,0,2347
2311,0,2350
2312,0,2346
2313,0,2346
2314,0,2349
2315,0,2348
2316,0,2346
2317,0,2348
2318,0,2351
2319,0,2347
2320,0,2350
2321,0,2346
2322,0,2347
2323,0,2345
2324,0,2349
2325,0,2349
2326,0,2347
2327,0,2348
2328,0,2357
2329,0,2345
2330,0,2347
2331,0,2346
2332,0,2350
2333,0,2348
2334,0,2348
2335,0,2346
2336,0,2349
2337,0,2346
2338,0,2348
2339,0,2347
2340,0,2354
2341,0,2346
2342,0,2347
2343,0,2347
2344,0,2350
2345,0,2349
2346,0,2346
2347,0,2350
2348,0,2348
2349,0,2350
2350,0,2345
2351,0,2346
2352,0,2350
2353,0,2349
2354,0,2347
2355,0,2350
2356,0,2354
2357,0,2348
2358,0,2346
2359,0,2348
2360,0,2349
2361,0,2345
2362,0,2347
2363,0,2352
2364,0,2354
2365,0,2347
2366,0,2348
2367,0,2348
2368,0,2354
2369,0,2349
2370,0,2347
2371,0,2352
2372,0,2353
2373,0,2345
2374,0,2346
2375,0,2356
2376,0,2345
2377,0,2347
2378,0,2345
2379,0,2353
2380,0,2351
2381,0,2346
2382,0,2347
2383,0,2350
2384,0,2357
2385,0,2350
2386,0,2345
2387,0,2350
2388,0,2354
2389,0,2348
2390,0,2346
2391,0,2342
2392,0,2347
2393,0,2356
2394,0,2348
2395,0,2344
2396,0,2346
2397,0,2346
2398,0,2348
2399,0,2346
2400,0,2348
2401,0,2345
2402,1,2346
2403,0,2346
2404,0,2345
2405,0,2351
2406,0,2348
2407,0,2347
2408,0,2347
2409,0,2348
2410,0,2350
2411,0,2346
2412,0,2345
2413,0,2349
2414,0,2350
2415,1,2341
2416,0,2347
2417,0,2351
2418,0,2348
2419,0,2350
2420,0,2353
2421,0,2349
2422,0,2345
2423,0,2351
2424,0,2347
2425,0,2345
2426,0,2346
2427,0,2345
2428,0,2345
2429,0,2347
2430,0,2342
2431,1,2352
2432,0,2353
2433,0,2350
2434,0,2346
2435,0,2350
2436,0,2349
2437,0,2352
2438,0,2352
2439,0,2347
2440,0,2345
2441,0,2349
2442,0,2349
2443,0,2347
2444,0,2347
2445,0,2350
2446,0,2347
2447,0,2354
2448,0,2349
2449,0,2345
2450,0,2346
2451,0,2350
2452,0,2348
2453,0,2348
2454,1,2351
2455,0,2347
2456,0,2346
2457,0,2356
2458,0,2344
2459,1,2345
2460,0,2346
2461,0,2345
2462,0,2346
2463,0,2346
2464,0,2350
2465,0,2347
2466,0,2348
2467,0,2354
2468,0,2350
2469,0,2346
2470,0,2348
2471,0,2346
2472,0,2350
2473,0,2351
2474,0,2347
2475,0,2354
2476,0,2352
2477,0,2345
2478,0,2354
2479,0,2354
2480,0,2347
2481,1,2344
2482,0,2350
2483,0,2349
2484,0,2344
2485,0,2350
2486,0,2349
2487,0,2349
2488,0,2349
2489,0,2347
2490,0,2350
2491,0,2348
2492,0,2342
2493,0,2347
2494,0,2349
2495,0,2348
2496,0,2349
2497,0,2349
2498,0,2348
2499,0,2354
2500,0,2350
2501,0,2349
2502,0,2346
2503,0,2352
2504,0,2345
2505,0,2349
2506,0,2350
2507,0,2347
2508,0,2347
2509,1,2347
2510,0,2353
2511,0,2346
2512,0,2351
2513,0,2350
2514,0,2348
2515,0,2349
2516,0,2346
2517,0,2346
2518,0,2350
2519,0,2352
2520,0,2352
2521,0,2350
2522,0,2347
2523,0,2346
2524,0,2349
2525,0,2347
2526,0,2348
2527,0,2346
2528,1,2349
2529,0,2346
2530,0,2352
2531,0,2351
2532,0,2346
2533,0,2345
2534,0,2349
2535,0,2354
2536,0,2349
2537,0,2348
2538,0,2346
2539,0,2346
2540,0,2345
2541,0,2345
2542,1,2351
2543,0,2346
2544,0,2346
2545,0,2346
2546,0,2345
2547,0,2349
2548,0,2348
2549,0,2347
2550,0,2345
2551,0,2346
2552,0,2346
2553,0,2351
2554,0,2346
2555,0,2351
2556,0,2350
2557,0,2348
2558,0,2346
2559,0,2347
2560,0,2346
2561,0,2348
2562,0,2351
2563,0,2353
2564,0,2346
2565,0,2353
2566,0,2348
2567,0,2342
2568,0,2352
2569,0,2346
2570,0,2355
2571,0,2346
2572,0,2348
2573,0,2348
2574,0,2346
2575,0,2348
2576,0,2352
2577,0,2348
2578,0,2347
2579,0,2348
2580,0,2346
2581,0,2352
2582,0,2350
2583,0,2345
2584,0,2349
2585,0,2350
2586,0,2349
2587,0,2351
2588,0,2345
2589,0,2350
2590,0,2347
2591,0,2346
2592,0,2347
2593,0,2346
2594,0,2346
2595,0,2344
2596,1,2357
2597,0,2347
2598,1,2351
2599,0,2346
2600,0,2346
2601,0,2348
2602,0,2354
2603,0,2348
2604,0,2354
2605,0,2348
2606,0,2346
2607,0,2355
2608,0,2357
2609,0,2350
2610,0,2349
2611,0,2354
2612,0,2347
2613,0,2345
2614,0,2348
2615,0,2354
2616,1,2360
2617,0,2348
2618,0,2351
2619,0,2348
2620,0,2347
2621,0,2353
2622,0,2347
2623,1,2351
2624,0,2351
2625,0,2352
2626,0,2359
2627,0,2357
2628,0,2346
2629,0,2346
2630,0,2346
2631,0,2352
2632,1,2350
2633,0,2346
2634,0,2347
2635,0,2347
2636,1,2341
2637,0,2350
2638,0,2350
2639,0,2348
2640,0,2353
2641,0,2346
2642,0,2345
2643,0,2350
2644,0,2346
2645,1,2355
2646,0,2345
2647,0,2349
2648,0,2350
2649,0,2355
2650,1,2347
2651,0,2347
2652,0,2347
2653,0,2352
2654,0,2353
2655,1,2352
2656,0,2347
2657,0,2348
2658,0,2349
2659,0,2349
2660,1,2346
2661,0,2355
2662,0,2346
2663,0,2347
2664,0,2350
2665,0,2346
2666,0,2352
2667,0,2351
2668,0,2353
2669,0,2350
2670,0,2349
2671,0,2345
2672,0,2348
2673,0,2347
2674,1,2341
2675,1,2348
2676,0,2351
2677,0,2346
2678,0,2348
2679,0,2345
2680,0,2349
2681,1,2352
2682,0,2348
2683,0,2348
2684,0,2346
2685,0,2346
2686,0,2348
2687,1,2352
2688,0,2351
2689,0,2350
2690,0,2355
2691,0,2357
2692,0,2350
2693,0,2347
2694,0,2351
2695,0,2345
2696,0,2352
2697,0,2347
2698,0,2350
2699,0,2345
2700,0,2346
2701,0,2351
2702,0,2347
2703,0,2348
2704,0,2352
2705,0,2348
2706,0,2349
2707,0,2348
2708,0,2348
2709,0,2346
2710,0,2350
2711,0,2350
2712,0,2347
2713,0,2349
2714,1,2341
2715,0,2348
2716,0,2349
2717,0,2349
2718,0,2351
2719,0,2347
2720,0,2346
2721,0,2350
2722,0,2348
2723,0,2345
2724,0,2354
2725,0,2346
2726,0,2346
2727,0,2356
2728,0,2349
2729,0,2347
2730,1,2341
2731,0,2349
2732,0,2349
2733,0,2345
2734,0,2348
2735,0,2347
2736,0,2351
2737,0,2357
2738,0,2348
2739,0,2348
2740,0,2348
2741,0,2356
2742,0,2349
2743,0,2346
2744,0,2348
2745,0,2346
2746,0,2351
2747,0,2344
2748,0,2359
2749,0,2349
2750,0,2346
2751,0,2345
2752,0,2346
2753,0,2352
2754,0,2346
2755,0,2345
2756,0,2347
2757,0,2349
2758,0,2349
2759,0,2351
2760,0,2352
2761,0,2352
2762,0,2347
2763,0,2349
2764,0,2347
2765,0,2352
2766,0,2347
2767,0,2347
2768,0,2345
2769,0,2349
2770,0,2344
2771,0,2347
2772,0,2350
2773,0,2346
2774,0,2353
2775,0,2347
2776,0,2352
2777,0,2348
2778,0,2346
2779,0,2349
2780,0,2353
2781,0,2354
2782,0,2347
2783,0,2345
2784,0,2347
2785,0,2355
2786,0,2347
2787,0,2345
2788,1,2363
2789,0,2350
2790,0,2348
2791,0,2347
2792,0,2352
2793,0,2344
2794,0,2346
2795,0,2346
2796,0,2351
2797,0,2347
2798,0,2348
2799,0,2348
2800,0,2345
2801,0,2349
2802,0,2352
2803,0,2351
2804,0,2347
2805,0,2348
2806,0,2346
2807,0,2346
2808,1,2350
2809,0,2353
2810,0,2352
2811,0,2347
2812,0,2349
2813,0,2356
2814,0,2346
2815,0,2347
2816,0,2350
2817,0,2356
2818,0,2349
2819,0,2346
2820,0,2348
2821,0,2351
2822,0,2346
2823,0,2346
2824,0,2347
2825,0,2346
2826,0,2346
2827,0,2355
2828,0,2346
2829,0,2349
2830,0,2348
2831,0,2347
2832,0,2353
2833,0,2345
2834,0,2346
2835,0,2342
2836,0,2348
2837,0,2345
2838,0,2346
2839,0,2353
2840,0,2348
2841,0,2348
2842,0,2363
2843,0,2347
2844,0,2351
2845,0,2351
2846,0,2347
2847,0,2346
2848,0,2346
2849,0,2347
2850,0,2346
2851,0,2344
2852,0,2349
2853,0,2347
2854,0,2345
2855,0,2350
2856,0,2349
2857,0,2346
2858,0,2351
2859,0,2346
2860,0,2346
2861,1,2354
2862,0,2346
2863,0,2347
2864,0,2358
2865,0,2348
2866,0,2347
2867,0,2350
2868,0,2344
2869,0,2346
2870,1,2349
2871,0,2356
2872,0,2352
2873,0,2344
2874,0,2353
2875,0,2349
2876,0,2355
2877,0,2353
2878,0,2348
2879,0,2348
2880,0,2350
2881,0,2354
2882,0,2346
2883,0,2345
2884,0,2348
2885,0,2344
2886,0,2348
2887,0,2351
2888,0,2347
2889,0,2351
2890,0,2349
2891,0,2348
2892,0,2342
2893,0,2346
2894,0,2350
2895,0,2353
2896,0,2345
2897,0,2346
2898,0,2348
2899,0,2349
2900,0,2346
2901,0,2345
2902,1,2345
2903,0,2346
2904,0,2345
2905,0,2349
2906,0,2350
2907,0,2348
2908,0,2351
2909,0,2349
2910,0,2349
2911,0,2352
2912,0,2353
2913,0,2351
2914,0,2350
2915,0,2347
2916,0,2348
2917,0,2345
2918,0,2348
2919,0,2346
2920,1,2352
2921,0,2350
2922,0,2348
2923,1,2352
2924,0,2348
2925,0,2346
2926,0,2346
2927,0,2348
2928,1,2341
2929,0,2345
2930,0,2350
2931,0,2346
2932,0,2345
2933,1,2349
2934,0,2350
2935,0,2353
2936,0,2347
2937,0,2350
2938,0,2351
2939,0,2349
2940,0,2349
2941,0,2349
2942,0,2346
2943,1,2350
2944,0,2351
2945,0,2356
2946,0,2360
2947,0,2352
2948,0,2347
2949,0,2342
2950,0,2347
2951,0,2351
2952,0,2351
2953,0,2346
2954,1,2341
2955,0,2345
2956,0,2347
2957,0,2350
2958,0,2348
2959,0,2345
2960,0,2347
2961,0,2347
2962,0,2353
2963,0,2354
2964,0,2350
2965,0,2350
2966,0,2349
2967,0,2347
2968,0,2346
2969,0,2357
2970,0,2347
2971,0,2356
2972,0,2345
2973,0,2346
2974,0,2348
2975,0,2349
2976,0,2345
2977,0,2347
2978,0,2345
2979,0,2346
2980,0,2345
2981,0,2352
2982,0,2350
2983,0,2348
2984,0,2347
2985,0,2346
2986,0,2348
2987,0,2347
2988,0,2350
2989,0,2347
2990,0,2345
2991,0,2352
2992,0,2347
2993,0,2346
2994,0,2345
2995,0,2346
2996,0,2358
2997,0,2353
2998,0,2347
2999,0,2346
3000,0,2347
3001,0,2349
3002,0,2346
3003,0,2352
3004,0,2357
3005,1,2351
3006,0,2353
3007,0,2349
3008,0,2351
3009,1,2348
3010,0,2347
3011,0,2347
3012,0,2346
3013,0,2348
3014,0,2347
3015,0,2356
3016,0,2350
3017,0,2352
3018,0,2351
3019,0,2344
3020,0,2342
3021,0,2347
3022,0,2349
3023,0,2350
3024,0,2346
3025,0,2356
3026,0,2356
3027,0,2347
3028,0,2348
3029,0,2353
3030,0,2347
3031,1,2354
3032,0,2350
3033,0,2344
3034,0,2353
3035,0,2347
3036,0,2351
3037,0,2351
3038,0,2352
3039,0,2345
3040,0,2348
3041,0,2347
3042,0,2349
3043,0,2348
3044,0,2348
3045,0,2354
3046,0,2354
3047,0,2348
3048,0,2348
3049,0,2353
3050,0,2348
3051,0,2349
3052,0,2347
3053,0,2349
3054,1,2345
3055,0,2347
3056,0,2349
3057,0,2351
3058,0,2353
3059,0,2352
3060,0,2346
3061,1,2364
3062,0,2353
3063,0,2346
3064,0,2348
3065,0,2348
3066,0,2350
3067,0,2345
3068,0,2346
3069,0,2343
3070,0,2348
3071,0,2350
3072,0,2359
3073,0,2356
3074,0,2347
3075,0,2350
3076,0,2342
3077,0,2342
3078,0,2359
3079,0,2348
3080,0,2350
3081,0,2348
3082,0,2352
3083,0,2348
3084,0,2353
3085,0,2358
3086,0,2351
3087,0,2351
3088,0,2345
3089,0,2350
3090,0,2352
3091,0,2349
3092,0,2348
3093,0,2344
3094,0,2342
3095,0,2345
3096,0,2346
3097,0,2350
3098,0,2354
3099,0,2347
3100,0,2348
3101,0,2355
3102,0,2347
3103,0,2353
3104,0,2347
3105,0,2353
3106,0,2352
3107,0,2357
3108,0,2357
3109,0,2343
3110,0,2347
3111,1,2353
3112,0,2350
3113,0,2345
3114,0,2347
3115,0,2353
3116,0,2353
3117,0,2348
3118,0,2349
3119,0,2346
3120,0,2357
3121,0,2349
3122,0,2349
3123,0,2350
3124,0,2349
3125,0,2349
3126,0,2350
3127,1,2350
3128,0,2343
3129,0,2349
3130,1,2354
3131,0,2352
3132,0,2355
3133,0,2349
3134,0,2346
3135,0,2349
3136,1,2349
3137,0,2362
3138,0,2352
3139,0,2346
3140,0,2351
3141,0,2349
3142,0,2353
3143,0,2347
3144,0,2350
3145,0,2349
3146,0,2343
3147,0,2343
3148,0,2356
3149,0,2350
3150,0,2350
3151,0,2347
3152,0,2352
3153,0,2347
3154,0,2348
3155,0,2350
3156,0,2351
3157,0,2349
3158,0,2348
3159,0,2351
3160,0,2351
3161,0,2346
3162,0,2345
3163,0,2346
3164,0,2350
3165,0,2345
3166,0,2348
3167,0,2357
3168,0,2349
3169,0,2348
3170,0,2353
3171,0,2350
3172,0,2350
3173,0,2347
3174,0,2353
3175,1,2350
3176,0,2350
3177,0,2348
3178,0,2348
3179,0,2355
3180,0,2347
3181,0,2346
3182,0,2354
3183,1,2349
3184,0,2343
3185,1,2351
3186,1,2341
3187,0,2356
3188,0,2353
3189,0,2347
3190,0,2354
3191,0,2346
3192,0,2346
3193,0,2345
3194,0,2346
3195,1,2354
3196,0,2349
3197,0,2350
3198,0,2343
3199,0,2351
3200,0,2348
3201,0,2346
3202,0,2350
3203,0,2345
3204,0,2349
3205,0,2351
3206,0,2347
3207,0,2345
3208,0,2356
3209,0,2349
3210,0,2343
3211,0,2345
3212,0,2347
3213,0,2345
3214,0,2352
3215,0,2348
3216,0,2345
3217,0,2362
3218,0,2348
3219,0,2346
3220,0,2347
3221,0,2345
3222,0,2346
3223,0,2345
3224,1,2353
3225,0,2351
3226,0,2352
3227,0,2348
3228,0,2348
3229,0,2349
3230,1,2356
3231,1,2352
3232,0,2348
3233,0,2349
3234,0,2342
3235,0,2350
3236,0,2358
3237,0,2351
3238,0,2347
3239,0,2349
3240,0,2349
3241,0,2348
3242,0,2349
3243,0,2345
3244,0,2345
3245,0,2350
3246,0,2347
3247,0,2346
3248,0,2348
3249,0,2353
3250,0,2353
3251,0,2349
3252,0,2351
3253,0,2347
3254,0,2344
3255,0,2346
3256,0,2348
3257,0,2342
3258,0,2356
3259,0,2347
3260,0,2355
3261,0,2345
3262,0,2347
3263,0,2350
3264,0,2344
3265,0,2351
3266,0,2343
3267,0,2347
3268,0,2347
3269,0,2348
3270,0,2347
3271,0,2348
3272,0,2344
3273,0,2353
3274,0,2350
3275,1,2351
3276,0,2349
3277,0,2352
3278,0,2345
3279,0,2346
3280,0,2346
3281,0,2352
3282,0,2348
3283,0,2348
3284,0,2346
3285,0,2348
3286,0,2350
3287,0,2350
3288,0,2348
3289,0,2351
3290,0,2346
3291,0,2344
3292,0,2351
3293,0,2346
3294,0,2351
3295,0,2351
3296,0,2349
3297,0,2350
3298,0,2344
3299,0,2346
3300,0,2347
3301,0,2355
3302,0,2342
3303,0,2347
3304,0,2342
3305,0,2348
3306,0,2345
3307,0,2346
3308,0,2353
3309,0,2346
3310,0,2350
3311,0,2354
3312,1,2357
3313,0,2343
3314,0,2354
3315,1,2348
3316,0,2342
3317,1,2346
3318,0,2349
3319,0,2347
3320,0,2347
3321,0,2345
3322,0,2350
3323,0,2353
3324,0,2342
3325,0,2349
3326,0,2355
3327,0,2346
3328,0,2349
3329,0,2355
3330,0,2345
3331,0,2342
3332,0,2347
3333,0,2350
3334,0,2346
3335,0,2347
3336,0,2347
3337,1,2349
3338,0,2351
3339,0,2348
3340,0,2351
3341,0,2346
3342,0,2349
3343,0,2355
3344,0,2342
3345,0,2352
3346,0,2342
3347,0,2353
3348,0,2350
3349,0,2351
3350,0,2349
3351,0,2353
3352,0,2342
3353,0,2347
3354,1,2348
3355,0,2354
3356,0,2354
3357,0,2348
3358,0,2344
3359,0,2346
3360,0,2348
3361,0,2348
3362,0,2346
3363,0,2347
3364,0,2342
3365,0,2346
3366,0,2351
3367,0,2346
3368,0,2347
3369,0,2344
3370,0,2347
3371,1,2350
3372,0,2348
3373,0,2347
3374,0,2348
3375,0,2349
3376,0,2348
3377,0,2345
3378,0,2349
3379,0,2351
3380,0,2342
3381,1,2347
3382,0,2349
3383,0,2351
3384,0,2353
3385,0,2348
3386,0,2348
3387,0,2347
3388,0,2351
3389,0,2345
3390,0,2349
3391,0,2346
3392,0,2348
3393,0,2354
3394,0,2353
3395,0,2354
3396,0,2345
3397,0,2345
3398,0,2352
3399,0,2347
3400,0,2350
3401,0,2348
3402,0,2348
3403,0,2350
3404,0,2342
3405,0,2353
3406,0,2344
3407,0,2345
3408,0,2344
3409,0,2347
3410,0,2351
3411,0,2347
3412,0,2351
3413,0,2351
3414,0,2352
3415,0,2363
3416,0,2352
3417,0,2351
3418,0,2355
3419,0,2349
3420,0,2348
3421,0,2347
3422,0,2347
3423,0,2353
3424,0,2347
3425,0,2346
3426,0,2342
3427,0,2345
3428,0,2348
3429,0,2346
3430,0,2351
3431,0,2350
3432,0,2347
3433,0,2351
3434,0,2353
3435,0,2350
3436,0,2343
3437,0,2350
3438,0,2348
3439,0,2350
3440,0,2360
3441,0,2350
3442,0,2345
3443,0,2355
3444,1,2355
3445,0,2350
3446,0,2356
3447,0,2352
3448,0,2348
3449,0,2351
3450,0,2342
3451,1,2354
3452,0,2346
3453,0,2347
3454,0,2349
3455,0,2344
3456,0,2347
3457,0,2355
3458,0,2348
3459,0,2347
3460,0,2348
3461,0,2355
3462,0,2357
3463,0,2349
3464,0,2342
3465,0,2351
3466,0,2355
3467,0,2346
3468,0,2347
3469,1,2353
3470,0,2347
3471,0,2345
3472,1,2353
3473,0,2350
3474,0,2343
3475,0,2351
3476,0,2356
3477,0,2347
3478,0,2352
3479,0,2345
3480,0,2347
3481,0,2350
3482,0,2352
3483,0,2345
3484,0,2352
3485,0,2353
3486,0,2354
3487,0,2342
3488,0,2347
3489,0,2350
3490,0,2349
3491,0,2348
3492,0,2342
3493,0,2349
3494,1,2350
3495,0,2349
3496,0,2347
3497,1,2350
3498,0,2347
3499,0,2356
3500,0,2350
3501,0,2349
3502,0,2342
3503,0,2349
3504,1,2348
3505,0,2356
3506,0,2348
3507,0,2348
3508,0,2349
3509,0,2350
3510,0,2346
3511,0,2348
3512,0,2348
3513,0,2358
3514,0,2355
3515,0,2355
3516,0,2349
3517,0,2347
3518,0,2356
3519,0,2352
3520,0,2359
3521,0,2346
3522,0,2351
3523,0,2349
3524,0,2348
3525,0,2347
3526,0,2349
3527,0,2348
3528,1,2361
3529,0,2352
3530,1,2346
3531,0,2353
3532,0,2352
3533,0,2347
3534,0,2346
3535,0,2345
3536,0,2347
3537,0,2345
3538,1,2348
3539,0,2347
3540,0,2347
3541,0,2346
3542,0,2348
3543,0,2348
3544,0,2354
3545,0,2348
3546,0,2354
3547,0,2344
3548,0,2346
3549,0,2342
3550,0,2354
3551,0,2345
3552,1,2351
3553,0,2352
3554,1,2348
3555,0,2351
3556,0,2348
3557,0,2350
3558,0,2345
3559,0,2353
3560,0,2352
3561,0,2345
3562,0,2343
3563,0,2347
3564,0,2346
3565,0,2353
3566,0,2342
3567,0,2344
3568,0,2350
3569,0,2351
3570,0,2348
3571,0,2347
3572,0,2358
3573,0,2342
3574,0,2350
3575,0,2348
3576,0,2350
3577,0,2350
3578,0,2350
3579,0,2357
3580,0,2353
3581,0,2359
3582,0,2351
3583,0,2347
3584,0,2345
3585,0,2348
3586,0,2348
3587,0,2348
3588,0,2347
3589,0,2346
3590,0,2357
3591,0,2348
3592,0,2349
3593,1,2351
3594,0,2342
3595,0,2349
3596,0,2348
3597,0,2357
3598,0,2345
3599,0,2346
3600,0,2351
3601,0,2345
3602,0,2348
3603,0,2349
3604,0,2346
3605,0,2348
3606,0,2350
3607,0,2349
3608,0,2342
3609,0,2347
3610,0,2356
3611,0,2347
3612,0,2350
3613,0,2348
3614,1,2347
3615,0,2345
3616,0,2347
3617,0,2348
3618,0,2352
